ACCIDENT_DATE,ACCIDENT_NO,Month,Year,LGA_NAME,STAT_DIV_NAME
21/08/2017,T20170016179,August,2017,WHITTLESEA,Metro
21/08/2017,T20170016181,August,2017,BRIMBANK,Metro
21/08/2017,T20170016184,August,2017,GLEN EIRA,Metro
21/08/2017,T20170016186,August,2017,WYNDHAM,Metro
21/08/2017,T20170016188,August,2017,DAREBIN,Metro
21/08/2017,T20170016191,August,2017,GREATER GEELONG,Country
21/08/2017,T20170016192,August,2017,HUME,Metro
21/08/2017,T20170016197,August,2017,HUME,Metro
21/08/2017,T20170016200,August,2017,MELTON,Metro
21/08/2017,T20170016201,August,2017,EAST GIPPSLAND,Country
21/08/2017,T20170016204,August,2017,MELBOURNE,Metro
21/08/2017,T20170016207,August,2017,KNOX,Metro
21/08/2017,T20170016208,August,2017,BAYSIDE,Metro
21/08/2017,T20170016210,August,2017,KNOX,Metro
21/08/2017,T20170016218,August,2017,MELBOURNE,Metro
21/08/2017,T20170016236,August,2017,HOBSONS BAY,Metro
21/08/2017,T20170016284,August,2017,GREATER GEELONG,Country
21/08/2017,T20170016315,August,2017,BRIMBANK,Metro
21/08/2017,T20170020229,August,2017,BRIMBANK,Metro
22/08/2017,T20170017807,August,2017,SOUTH GIPPSLAND,Country
22/08/2017,T20170017583,August,2017,WHITEHORSE,Metro
22/08/2017,T20170017211,August,2017,GLENELG,Country
22/08/2017,T20170017227,August,2017,GREATER DANDENONG,Metro
22/08/2017,T20170016225,August,2017,KINGSTON,Metro
22/08/2017,T20170016662,August,2017,WHITEHORSE,Metro
22/08/2017,T20170016232,August,2017,WHITEHORSE,Metro
22/08/2017,T20170016233,August,2017,HUME,Metro
22/08/2017,T20170016235,August,2017,STONNINGTON,Metro
22/08/2017,T20170016237,August,2017,HUME,Metro
22/08/2017,T20170016242,August,2017,GREATER GEELONG,Country
22/08/2017,T20170016243,August,2017,EAST GIPPSLAND,Country
22/08/2017,T20170016244,August,2017,NILLUMBIK,Metro
22/08/2017,T20170016245,August,2017,YARRA,Metro
22/08/2017,T20170016250,August,2017,MONASH,Metro
22/08/2017,T20170016697,August,2017,KINGSTON,Metro
22/08/2017,T20170016704,August,2017,HUME,Metro
22/08/2017,T20170016252,August,2017,KINGSTON,Metro
22/08/2017,T20170016255,August,2017,WELLINGTON,Country
22/08/2017,T20170016262,August,2017,MAROONDAH,Metro
22/08/2017,T20170016263,August,2017,WHITEHORSE,Metro
22/08/2017,T20170016264,August,2017,MORELAND,Metro
22/08/2017,T20170016270,August,2017,MOONEE VALLEY,Metro
22/08/2017,T20170016271,August,2017,MARIBYRNONG,Metro
22/08/2017,T20170016277,August,2017,GREATER GEELONG,Country
22/08/2017,T20170016714,August,2017,PORT PHILLIP,Metro
22/08/2017,T20170016341,August,2017,MOIRA,Country
22/08/2017,T20170016886,August,2017,KINGSTON,Metro
22/08/2017,T20170022134,August,2017,MITCHELL,Country
23/08/2017,T20170017671,August,2017,HUME,Metro
23/08/2017,T20170016553,August,2017,CASEY,Metro
23/08/2017,T20170016676,August,2017,BASS COAST,Country
23/08/2017,T20170016278,August,2017,KNOX,Metro
23/08/2017,T20170016279,August,2017,MELTON,Metro
23/08/2017,T20170016283,August,2017,MAROONDAH,Metro
23/08/2017,T20170016717,August,2017,MACEDON RANGES,Country
23/08/2017,T20170016286,August,2017,GREATER BENDIGO,Country
23/08/2017,T20170016298,August,2017,PORT PHILLIP,Metro
23/08/2017,T20170016301,August,2017,GREATER DANDENONG,Metro
23/08/2017,T20170016303,August,2017,CASEY,Metro
23/08/2017,T20170016305,August,2017,CARDINIA,Metro
23/08/2017,T20170016309,August,2017,GLEN EIRA,Metro
23/08/2017,T20170016313,August,2017,GREATER DANDENONG,Metro
23/08/2017,T20170016327,August,2017,MARIBYRNONG,Metro
23/08/2017,T20170016328,August,2017,WYNDHAM,Metro
23/08/2017,T20170016329,August,2017,BOROONDARA,Metro
23/08/2017,T20170016331,August,2017,WYNDHAM,Metro
23/08/2017,T20170016335,August,2017,COLAC OTWAY,Country
23/08/2017,T20170016336,August,2017,WHITTLESEA,Metro
23/08/2017,T20170016337,August,2017,WHITEHORSE,Metro
23/08/2017,T20170016339,August,2017,FRANKSTON,Metro
23/08/2017,T20170016340,August,2017,YARRA RANGES,Metro
23/08/2017,T20170016360,August,2017,CASEY,Metro
23/08/2017,T20170016372,August,2017,CASEY,Metro
23/08/2017,T20170016377,August,2017,FRANKSTON,Metro
23/08/2017,T20170016383,August,2017,KINGSTON,Metro
23/08/2017,T20170016394,August,2017,FRANKSTON,Metro
23/08/2017,T20170016425,August,2017,MONASH,Metro
23/08/2017,T20170016426,August,2017,WHITEHORSE,Metro
23/08/2017,T20170016446,August,2017,KNOX,Metro
24/08/2017,T20170017527,August,2017,FRANKSTON,Metro
24/08/2017,T20170017660,August,2017,CENTRAL GOLDFIELDS,Country
24/08/2017,T20170017300,August,2017,CASEY,Metro
24/08/2017,T20170016467,August,2017,NILLUMBIK,Metro
24/08/2017,T20170016552,August,2017,BAYSIDE,Metro
24/08/2017,T20170016591,August,2017,MORNINGTON PENINSULA,Metro
24/08/2017,T20170016345,August,2017,MACEDON RANGES,Country
24/08/2017,T20170016352,August,2017,MONASH,Metro
24/08/2017,T20170016365,August,2017,GREATER BENDIGO,Country
24/08/2017,T20170016378,August,2017,HUME,Metro
24/08/2017,T20170016380,August,2017,HEPBURN,Country
24/08/2017,T20170016391,August,2017,HOBSONS BAY,Metro
24/08/2017,T20170016393,August,2017,WYNDHAM,Metro
24/08/2017,T20170016395,August,2017,CASEY,Metro
24/08/2017,T20170016397,August,2017,YARRA,Metro
24/08/2017,T20170016398,August,2017,BRIMBANK,Metro
24/08/2017,T20170016401,August,2017,GREATER BENDIGO,Country
24/08/2017,T20170016403,August,2017,MILDURA,Country
24/08/2017,T20170016407,August,2017,CASEY,Metro
24/08/2017,T20170016410,August,2017,BANYULE,Metro
24/08/2017,T20170016411,August,2017,MONASH,Metro
24/08/2017,T20170016414,August,2017,BALLARAT,Country
24/08/2017,T20170016415,August,2017,WELLINGTON,Country
24/08/2017,T20170016417,August,2017,MONASH,Metro
24/08/2017,T20170016423,August,2017,YARRA,Metro
24/08/2017,T20170016424,August,2017,WHITTLESEA,Metro
24/08/2017,T20170016428,August,2017,BOROONDARA,Metro
24/08/2017,T20170016434,August,2017,CARDINIA,Metro
24/08/2017,T20170016441,August,2017,MELTON,Metro
24/08/2017,T20170016451,August,2017,WHITEHORSE,Metro
25/08/2017,T20170017717,August,2017,GREATER DANDENONG,Metro
25/08/2017,T20170016462,August,2017,GREATER SHEPPARTON,Country
25/08/2017,T20170016464,August,2017,GREATER GEELONG,Country
25/08/2017,T20170016468,August,2017,GLEN EIRA,Metro
25/08/2017,T20170016469,August,2017,CORANGAMITE,Country
25/08/2017,T20170016471,August,2017,STRATHBOGIE,Country
25/08/2017,T20170016472,August,2017,CASEY,Metro
25/08/2017,T20170016473,August,2017,YARRA,Metro
25/08/2017,T20170016478,August,2017,GREATER GEELONG,Country
25/08/2017,T20170016481,August,2017,DAREBIN,Metro
25/08/2017,T20170016482,August,2017,WHITEHORSE,Metro
25/08/2017,T20170016486,August,2017,GREATER SHEPPARTON,Country
25/08/2017,T20170016487,August,2017,BOROONDARA,Metro
25/08/2017,T20170016489,August,2017,GREATER BENDIGO,Country
25/08/2017,T20170016493,August,2017,BAW BAW,Country
25/08/2017,T20170016495,August,2017,MOIRA,Country
25/08/2017,T20170016505,August,2017,FRANKSTON,Metro
25/08/2017,T20170016560,August,2017,YARRA,Metro
25/08/2017,T20170016578,August,2017,BOROONDARA,Metro
25/08/2017,T20170016603,August,2017,KINGSTON,Metro
25/08/2017,T20170016605,August,2017,YARRA,Metro
25/08/2017,T20170016622,August,2017,MOONEE VALLEY,Metro
25/08/2017,T20170016430,August,2017,MORELAND,Metro
25/08/2017,T20170016431,August,2017,DAREBIN,Metro
25/08/2017,T20170016433,August,2017,GLEN EIRA,Metro
25/08/2017,T20170016853,August,2017,MELBOURNE,Metro
25/08/2017,T20170016436,August,2017,MITCHELL,Country
25/08/2017,T20170016444,August,2017,BOROONDARA,Metro
25/08/2017,T20170016447,August,2017,WHITEHORSE,Metro
25/08/2017,T20170016458,August,2017,MOONEE VALLEY,Metro
25/08/2017,T20170016460,August,2017,BRIMBANK,Metro
25/08/2017,T20170016461,August,2017,GREATER GEELONG,Country
25/08/2017,T20170020750,August,2017,HUME,Metro
25/08/2017,T20180017732,August,2017,GREATER SHEPPARTON,Country
26/08/2017,T20170017713,August,2017,YARRA RANGES,Metro
26/08/2017,T20170016492,August,2017,MELTON,Metro
26/08/2017,T20170016494,August,2017,KINGSTON,Metro
26/08/2017,T20170016496,August,2017,YARRA,Metro
26/08/2017,T20170016500,August,2017,WHITEHORSE,Metro
26/08/2017,T20170016501,August,2017,MAROONDAH,Metro
26/08/2017,T20170016503,August,2017,DAREBIN,Metro
26/08/2017,T20170016506,August,2017,DAREBIN,Metro
26/08/2017,T20170016509,August,2017,WYNDHAM,Metro
26/08/2017,T20170016511,August,2017,MONASH,Metro
26/08/2017,T20170016513,August,2017,BOROONDARA,Metro
26/08/2017,T20170016516,August,2017,GREATER GEELONG,Country
26/08/2017,T20170016517,August,2017,MARIBYRNONG,Metro
26/08/2017,T20170016519,August,2017,GLEN EIRA,Metro
26/08/2017,T20170016520,August,2017,CARDINIA,Metro
26/08/2017,T20170016521,August,2017,BOROONDARA,Metro
26/08/2017,T20170016525,August,2017,GREATER BENDIGO,Country
26/08/2017,T20170016526,August,2017,YARRA RANGES,Metro
26/08/2017,T20170016527,August,2017,CENTRAL GOLDFIELDS,Country
26/08/2017,T20170016533,August,2017,LATROBE,Country
26/08/2017,T20170016539,August,2017,COLAC OTWAY,Country
26/08/2017,T20170016547,August,2017,MARIBYRNONG,Metro
26/08/2017,T20170016548,August,2017,BRIMBANK,Metro
26/08/2017,T20170016572,August,2017,MELTON,Metro
26/08/2017,T20170016576,August,2017,LATROBE,Country
26/08/2017,T20170016613,August,2017,WHITTLESEA,Metro
26/08/2017,T20170016695,August,2017,HOBSONS BAY,Metro
26/08/2017,T20170016731,August,2017,GREATER GEELONG,Country
26/08/2017,T20170016816,August,2017,WARRNAMBOOL,Country
26/08/2017,T20170016877,August,2017,BRIMBANK,Metro
26/08/2017,T20170020484,August,2017,LATROBE,Country
26/08/2017,T20170019541,August,2017,LATROBE,Country
27/08/2017,T20170016935,August,2017,BAYSIDE,Metro
27/08/2017,T20170016940,August,2017,MILDURA,Country
27/08/2017,T20170016542,August,2017,GREATER BENDIGO,Country
27/08/2017,T20170016549,August,2017,KINGSTON,Metro
27/08/2017,T20170016554,August,2017,YARRA RANGES,Metro
27/08/2017,T20170016555,August,2017,MONASH,Metro
27/08/2017,T20170016557,August,2017,MELTON,Metro
27/08/2017,T20170016566,August,2017,SWAN HILL,Country
27/08/2017,T20170016568,August,2017,MOORABOOL,Country
27/08/2017,T20170016569,August,2017,YARRA RANGES,Metro
27/08/2017,T20170016577,August,2017,MORELAND,Metro
27/08/2017,T20170016579,August,2017,GREATER BENDIGO,Country
27/08/2017,T20170016584,August,2017,KINGSTON,Metro
27/08/2017,T20170016587,August,2017,GREATER BENDIGO,Country
27/08/2017,T20170016621,August,2017,KINGSTON,Metro
27/08/2017,T20170016624,August,2017,BAW BAW,Country
27/08/2017,T20170016646,August,2017,STONNINGTON,Metro
27/08/2017,T20170016823,August,2017,BALLARAT,Country
28/08/2017,T20170017164,August,2017,BALLARAT,Country
28/08/2017,T20170017672,August,2017,HUME,Metro
28/08/2017,T20170016595,August,2017,WYNDHAM,Metro
28/08/2017,T20170016596,August,2017,MELBOURNE,Metro
28/08/2017,T20170016597,August,2017,YARRA,Metro
28/08/2017,T20170016598,August,2017,GREATER BENDIGO,Country
28/08/2017,T20170016604,August,2017,FRANKSTON,Metro
28/08/2017,T20170016607,August,2017,MORELAND,Metro
28/08/2017,T20170016609,August,2017,MOYNE,Country
28/08/2017,T20170016610,August,2017,BRIMBANK,Metro
28/08/2017,T20170016612,August,2017,MORELAND,Metro
28/08/2017,T20170016623,August,2017,MOUNT ALEXANDER,Country
28/08/2017,T20170016627,August,2017,YARRA,Metro
28/08/2017,T20170016629,August,2017,STONNINGTON,Metro
28/08/2017,T20170016630,August,2017,DAREBIN,Metro
28/08/2017,T20170016631,August,2017,GREATER DANDENONG,Metro
28/08/2017,T20170016634,August,2017,MURRINDINDI,Country
28/08/2017,T20170016635,August,2017,GREATER DANDENONG,Metro
28/08/2017,T20170016637,August,2017,MORELAND,Metro
28/08/2017,T20170016639,August,2017,GREATER DANDENONG,Metro
28/08/2017,T20170016644,August,2017,BRIMBANK,Metro
28/08/2017,T20170016648,August,2017,FRANKSTON,Metro
28/08/2017,T20170016653,August,2017,MORELAND,Metro
28/08/2017,T20170016654,August,2017,CARDINIA,Metro
28/08/2017,T20170016655,August,2017,GREATER DANDENONG,Metro
28/08/2017,T20170016656,August,2017,WHITEHORSE,Metro
28/08/2017,T20170016661,August,2017,YARRA RANGES,Metro
28/08/2017,T20170016663,August,2017,BULOKE,Country
28/08/2017,T20170016664,August,2017,MOIRA,Country
28/08/2017,T20170016713,August,2017,MANNINGHAM,Metro
28/08/2017,T20170016733,August,2017,KINGSTON,Metro
28/08/2017,T20170016794,August,2017,KNOX,Metro
28/08/2017,T20170016871,August,2017,MARIBYRNONG,Metro
28/08/2017,T20180002502,August,2017,CORANGAMITE,Country
29/08/2017,T20170018720,August,2017,YARRA RANGES,Metro
29/08/2017,T20170017000,August,2017,WHITTLESEA,Metro
29/08/2017,T20170016665,August,2017,MOONEE VALLEY,Metro
29/08/2017,T20170016666,August,2017,MONASH,Metro
29/08/2017,T20170016668,August,2017,GREATER GEELONG,Country
29/08/2017,T20170016677,August,2017,MELTON,Metro
29/08/2017,T20170016679,August,2017,BOROONDARA,Metro
29/08/2017,T20170016680,August,2017,CASEY,Metro
29/08/2017,T20170016683,August,2017,GLENELG,Country
29/08/2017,T20170016684,August,2017,MANNINGHAM,Metro
29/08/2017,T20170016687,August,2017,MONASH,Metro
29/08/2017,T20170016693,August,2017,YARRA RANGES,Metro
29/08/2017,T20170016699,August,2017,MANNINGHAM,Metro
29/08/2017,T20170016700,August,2017,BANYULE,Metro
29/08/2017,T20170016701,August,2017,DAREBIN,Metro
29/08/2017,T20170016702,August,2017,MARIBYRNONG,Metro
29/08/2017,T20170016703,August,2017,MANNINGHAM,Metro
29/08/2017,T20170016708,August,2017,SOUTH GIPPSLAND,Country
29/08/2017,T20170016712,August,2017,BAYSIDE,Metro
29/08/2017,T20170016716,August,2017,WHITEHORSE,Metro
29/08/2017,T20170016719,August,2017,WODONGA,Country
29/08/2017,T20170016726,August,2017,PORT PHILLIP,Metro
29/08/2017,T20170016736,August,2017,FRANKSTON,Metro
29/08/2017,T20170016785,August,2017,MORELAND,Metro
29/08/2017,T20170016830,August,2017,MILDURA,Country
29/08/2017,T20180002839,August,2017,EAST GIPPSLAND,Country
30/08/2017,T20170018310,August,2017,HORSHAM,Country
30/08/2017,T20170018344,August,2017,MELBOURNE,Metro
30/08/2017,T20170017159,August,2017,HUME,Metro
30/08/2017,T20170017225,August,2017,GLEN EIRA,Metro
30/08/2017,T20170016926,August,2017,STRATHBOGIE,Country
30/08/2017,T20170017038,August,2017,YARRA RANGES,Metro
30/08/2017,T20170016722,August,2017,MAROONDAH,Metro
30/08/2017,T20170016730,August,2017,GREATER BENDIGO,Country
30/08/2017,T20170016738,August,2017,EAST GIPPSLAND,Country
30/08/2017,T20170016739,August,2017,MURRINDINDI,Country
30/08/2017,T20170016744,August,2017,STONNINGTON,Metro
30/08/2017,T20170016746,August,2017,BENALLA,Country
30/08/2017,T20170016747,August,2017,CASEY,Metro
30/08/2017,T20170016748,August,2017,KNOX,Metro
30/08/2017,T20170016749,August,2017,MELTON,Metro
30/08/2017,T20170016754,August,2017,LODDON,Country
30/08/2017,T20170016759,August,2017,BAW BAW,Country
30/08/2017,T20170016760,August,2017,MONASH,Metro
30/08/2017,T20170016764,August,2017,MARIBYRNONG,Metro
30/08/2017,T20170016768,August,2017,GREATER GEELONG,Country
30/08/2017,T20170016769,August,2017,GREATER SHEPPARTON,Country
30/08/2017,T20170016771,August,2017,WHITTLESEA,Metro
30/08/2017,T20170016772,August,2017,MORELAND,Metro
30/08/2017,T20170016777,August,2017,BAW BAW,Country
30/08/2017,T20170016779,August,2017,WHITTLESEA,Metro
30/08/2017,T20170016781,August,2017,WYNDHAM,Metro
30/08/2017,T20170016782,August,2017,MOONEE VALLEY,Metro
30/08/2017,T20170016800,August,2017,SWAN HILL,Country
30/08/2017,T20170016803,August,2017,FRANKSTON,Metro
30/08/2017,T20170016829,August,2017,YARRA RANGES,Metro
30/08/2017,T20170016839,August,2017,BALLARAT,Country
30/08/2017,T20170016885,August,2017,WANGARATTA,Country
30/08/2017,T20170019825,August,2017,KNOX,Metro
31/08/2017,T20170018637,August,2017,WANGARATTA,Country
31/08/2017,T20170017523,August,2017,WHITTLESEA,Metro
31/08/2017,T20170017154,August,2017,MORNINGTON PENINSULA,Metro
31/08/2017,T20170016896,August,2017,CARDINIA,Metro
31/08/2017,T20170016921,August,2017,MONASH,Metro
31/08/2017,T20170016793,August,2017,MITCHELL,Country
31/08/2017,T20170016795,August,2017,MAROONDAH,Metro
31/08/2017,T20170016797,August,2017,MOONEE VALLEY,Metro
31/08/2017,T20170016798,August,2017,INDIGO,Country
31/08/2017,T20170016801,August,2017,PORT PHILLIP,Metro
31/08/2017,T20170016804,August,2017,WHITEHORSE,Metro
31/08/2017,T20170016806,August,2017,WHITEHORSE,Metro
31/08/2017,T20170016808,August,2017,WHITTLESEA,Metro
31/08/2017,T20170016811,August,2017,LATROBE,Country
31/08/2017,T20170016812,August,2017,DAREBIN,Metro
31/08/2017,T20170016813,August,2017,YARRA RANGES,Metro
31/08/2017,T20170016814,August,2017,GREATER BENDIGO,Country
31/08/2017,T20170016817,August,2017,YARRA RANGES,Metro
31/08/2017,T20170016820,August,2017,MACEDON RANGES,Country
31/08/2017,T20170016821,August,2017,CARDINIA,Metro
31/08/2017,T20170016822,August,2017,MORELAND,Metro
31/08/2017,T20170016826,August,2017,WARRNAMBOOL,Country
31/08/2017,T20170016827,August,2017,HUME,Metro
31/08/2017,T20170016828,August,2017,PORT PHILLIP,Metro
31/08/2017,T20170016831,August,2017,CASEY,Metro
31/08/2017,T20170016837,August,2017,MILDURA,Country
31/08/2017,T20170016838,August,2017,KINGSTON,Metro
31/08/2017,T20170016841,August,2017,GLEN EIRA,Metro
31/08/2017,T20170016842,August,2017,MOYNE,Country
31/08/2017,T20170016843,August,2017,MONASH,Metro
31/08/2017,T20170016846,August,2017,WHITTLESEA,Metro
31/08/2017,T20170016849,August,2017,GLEN EIRA,Metro
31/08/2017,T20170016850,August,2017,KNOX,Metro
31/08/2017,T20170016856,August,2017,MELTON,Metro
31/08/2017,T20170016889,August,2017,GREATER GEELONG,Country
1/09/2017,T20170017111,September,2017,BALLARAT,Country
1/09/2017,T20170018491,September,2017,CARDINIA,Metro
1/09/2017,T20170017245,September,2017,BANYULE,Metro
1/09/2017,T20170016892,September,2017,MARIBYRNONG,Metro
1/09/2017,T20170016894,September,2017,MELBOURNE,Metro
1/09/2017,T20170016897,September,2017,NILLUMBIK,Metro
1/09/2017,T20170016898,September,2017,MOORABOOL,Country
1/09/2017,T20170016899,September,2017,MOUNT ALEXANDER,Country
1/09/2017,T20170016902,September,2017,MORELAND,Metro
1/09/2017,T20170016906,September,2017,BAYSIDE,Metro
1/09/2017,T20170016908,September,2017,CASEY,Metro
1/09/2017,T20170016910,September,2017,BRIMBANK,Metro
1/09/2017,T20170016913,September,2017,KNOX,Metro
1/09/2017,T20170016917,September,2017,SURF COAST,Country
1/09/2017,T20170016924,September,2017,BRIMBANK,Metro
1/09/2017,T20170016931,September,2017,PORT PHILLIP,Metro
1/09/2017,T20170016934,September,2017,MELTON,Metro
1/09/2017,T20170016949,September,2017,BALLARAT,Country
1/09/2017,T20170016994,September,2017,MOORABOOL,Country
1/09/2017,T20170017005,September,2017,MOIRA,Country
1/09/2017,T20170017033,September,2017,MONASH,Metro
1/09/2017,T20170016854,September,2017,KNOX,Metro
1/09/2017,T20170016859,September,2017,YARRA RANGES,Metro
1/09/2017,T20170016861,September,2017,YARRA RANGES,Metro
1/09/2017,T20170016863,September,2017,CASEY,Metro
1/09/2017,T20170016864,September,2017,CARDINIA,Metro
1/09/2017,T20170016867,September,2017,WHITTLESEA,Metro
1/09/2017,T20170016875,September,2017,PORT PHILLIP,Metro
1/09/2017,T20170016876,September,2017,MARIBYRNONG,Metro
1/09/2017,T20170016879,September,2017,KINGSTON,Metro
1/09/2017,T20170016880,September,2017,PORT PHILLIP,Metro
1/09/2017,T20170016884,September,2017,MELTON,Metro
1/09/2017,T20170016888,September,2017,BASS COAST,Country
1/09/2017,T20170016891,September,2017,GLEN EIRA,Metro
1/09/2017,T20170020926,September,2017,MELTON,Metro
1/09/2017,T20170019254,September,2017,MORNINGTON PENINSULA,Metro
1/09/2017,T20170018844,September,2017,HOBSONS BAY,Metro
2/09/2017,T20170017465,September,2017,HUME,Metro
2/09/2017,T20170017114,September,2017,MORELAND,Metro
2/09/2017,T20170017234,September,2017,GREATER GEELONG,Country
2/09/2017,T20170017677,September,2017,STONNINGTON,Metro
2/09/2017,T20170016942,September,2017,ARARAT,Country
2/09/2017,T20170016944,September,2017,MELBOURNE,Metro
2/09/2017,T20170016946,September,2017,WYNDHAM,Metro
2/09/2017,T20170016950,September,2017,BOROONDARA,Metro
2/09/2017,T20170016951,September,2017,GREATER BENDIGO,Country
2/09/2017,T20170016954,September,2017,MANNINGHAM,Metro
2/09/2017,T20170016956,September,2017,CORANGAMITE,Country
2/09/2017,T20170016959,September,2017,HUME,Metro
2/09/2017,T20170016961,September,2017,MELTON,Metro
2/09/2017,T20170016963,September,2017,MANSFIELD,Country
2/09/2017,T20170016965,September,2017,MILDURA,Country
2/09/2017,T20170016966,September,2017,MELTON,Metro
2/09/2017,T20170016969,September,2017,BALLARAT,Country
2/09/2017,T20170016971,September,2017,YARRA RANGES,Metro
2/09/2017,T20170020518,September,2017,WHITEHORSE,Metro
2/09/2017,T20170021464,September,2017,MOIRA,Country
2/09/2017,T20170018745,September,2017,YARRA,Metro
2/09/2017,T20170019341,September,2017,MELTON,Metro
3/09/2017,T20170017439,September,2017,MOYNE,Country
3/09/2017,T20170017073,September,2017,PORT PHILLIP,Metro
3/09/2017,T20170017572,September,2017,BRIMBANK,Metro
3/09/2017,T20170017582,September,2017,GREATER GEELONG,Country
3/09/2017,T20170017328,September,2017,GREATER SHEPPARTON,Country
3/09/2017,T20170016976,September,2017,MOORABOOL,Country
3/09/2017,T20170016979,September,2017,GLENELG,Country
3/09/2017,T20170016985,September,2017,BAW BAW,Country
3/09/2017,T20170016989,September,2017,HOBSONS BAY,Metro
3/09/2017,T20170016990,September,2017,MELTON,Metro
3/09/2017,T20170016993,September,2017,HOBSONS BAY,Metro
3/09/2017,T20170016995,September,2017,MARIBYRNONG,Metro
3/09/2017,T20170016996,September,2017,GREATER GEELONG,Country
3/09/2017,T20170016998,September,2017,MONASH,Metro
3/09/2017,T20170016999,September,2017,HOBSONS BAY,Metro
3/09/2017,T20170017004,September,2017,SOUTHERN GRAMPIANS,Country
3/09/2017,T20170017006,September,2017,MOUNT ALEXANDER,Country
3/09/2017,T20170017009,September,2017,GLEN EIRA,Metro
3/09/2017,T20170017011,September,2017,MORNINGTON PENINSULA,Metro
3/09/2017,T20170017015,September,2017,MAROONDAH,Metro
3/09/2017,T20170017017,September,2017,BALLARAT,Country
3/09/2017,T20170017047,September,2017,CARDINIA,Metro
4/09/2017,T20170017376,September,2017,GANNAWARRA,Country
4/09/2017,T20170017054,September,2017,MORELAND,Metro
4/09/2017,T20170017061,September,2017,YARRA,Metro
4/09/2017,T20170017062,September,2017,WYNDHAM,Metro
4/09/2017,T20170017064,September,2017,WHITEHORSE,Metro
4/09/2017,T20170017074,September,2017,YARRA RANGES,Metro
4/09/2017,T20170017076,September,2017,CASEY,Metro
4/09/2017,T20170017077,September,2017,BALLARAT,Country
4/09/2017,T20170017079,September,2017,INDIGO,Country
4/09/2017,T20170017080,September,2017,MURRINDINDI,Country
4/09/2017,T20170017082,September,2017,GREATER BENDIGO,Country
4/09/2017,T20170017083,September,2017,MELBOURNE,Metro
4/09/2017,T20170017086,September,2017,NORTHERN GRAMPIANS,Country
4/09/2017,T20170017087,September,2017,HEPBURN,Country
4/09/2017,T20170017092,September,2017,YARRA RANGES,Metro
4/09/2017,T20170017097,September,2017,MELBOURNE,Metro
4/09/2017,T20170017101,September,2017,GREATER DANDENONG,Metro
4/09/2017,T20170017524,September,2017,GLEN EIRA,Metro
4/09/2017,T20170017296,September,2017,CARDINIA,Metro
4/09/2017,T20170017316,September,2017,YARRA,Metro
4/09/2017,T20170017018,September,2017,BASS COAST,Metro
4/09/2017,T20170017019,September,2017,FRANKSTON,Metro
4/09/2017,T20170017026,September,2017,BAW BAW,Country
4/09/2017,T20170017030,September,2017,KINGSTON,Metro
4/09/2017,T20170017032,September,2017,DAREBIN,Metro
4/09/2017,T20170017040,September,2017,NILLUMBIK,Metro
4/09/2017,T20170017046,September,2017,MANNINGHAM,Metro
4/09/2017,T20170017048,September,2017,NILLUMBIK,Metro
4/09/2017,T20170020472,September,2017,WYNDHAM,Metro
4/09/2017,T20170020402,September,2017,NILLUMBIK,Metro
4/09/2017,T20170020231,September,2017,GOLDEN PLAINS,Country
5/09/2017,T20170018237,September,2017,MORNINGTON PENINSULA,Metro
5/09/2017,T20170017484,September,2017,GREATER DANDENONG,Metro
5/09/2017,T20170017102,September,2017,GREATER BENDIGO,Country
5/09/2017,T20170017104,September,2017,BRIMBANK,Metro
5/09/2017,T20170017106,September,2017,CASEY,Metro
5/09/2017,T20170017108,September,2017,MELBOURNE,Metro
5/09/2017,T20170017117,September,2017,MELBOURNE,Metro
5/09/2017,T20170017118,September,2017,MELBOURNE,Metro
5/09/2017,T20170017126,September,2017,MELBOURNE,Metro
5/09/2017,T20170017127,September,2017,GREATER SHEPPARTON,Country
5/09/2017,T20170017128,September,2017,BALLARAT,Country
5/09/2017,T20170017130,September,2017,BAW BAW,Country
5/09/2017,T20170017131,September,2017,MURRINDINDI,Country
5/09/2017,T20170017135,September,2017,YARRA RANGES,Metro
5/09/2017,T20170017136,September,2017,MORELAND,Metro
5/09/2017,T20170017138,September,2017,BAYSIDE,Metro
5/09/2017,T20170017141,September,2017,MORELAND,Metro
5/09/2017,T20170017144,September,2017,MURRINDINDI,Country
5/09/2017,T20170017147,September,2017,SOUTH GIPPSLAND,Country
5/09/2017,T20170017148,September,2017,GREATER GEELONG,Country
5/09/2017,T20170017156,September,2017,MOONEE VALLEY,Metro
5/09/2017,T20170017601,September,2017,BAW BAW,Country
5/09/2017,T20170017267,September,2017,GLEN EIRA,Metro
5/09/2017,T20170017686,September,2017,MELBOURNE,Metro
5/09/2017,T20170018948,September,2017,GREATER DANDENONG,Metro
6/09/2017,T20170017902,September,2017,KINGSTON,Metro
6/09/2017,T20170017512,September,2017,BOROONDARA,Metro
6/09/2017,T20170017151,September,2017,MARIBYRNONG,Metro
6/09/2017,T20170017155,September,2017,MELTON,Metro
6/09/2017,T20170017165,September,2017,BANYULE,Metro
6/09/2017,T20170017166,September,2017,BANYULE,Metro
6/09/2017,T20170017167,September,2017,YARRA RANGES,Metro
6/09/2017,T20170017169,September,2017,MONASH,Metro
6/09/2017,T20170017171,September,2017,HORSHAM,Country
6/09/2017,T20170017174,September,2017,BALLARAT,Country
6/09/2017,T20170017175,September,2017,GREATER DANDENONG,Metro
